age,buttonA,buttonB,buttonC,buttonD,cond,date,gender,modInner,modOuter,noun,response,responseButton,suj,trial,nbMods,nounSing,pre,iso,sujRaw,batch,batchC
23.0,dartplasticone,plasticonedart,dartoneplastic,oneplasticdart,num-adj,2018-03-22 11:24,F,plastic,one,dart,oneplasticdart,3.0,THA0104,32.0,2,dart,,1.0,0104,March,0.5
23.0,woodenthreehorse,threewoodenhorse,horsewoodenthree,horsethreewooden,num-adj,2018-03-22 11:24,F,wooden,three,horse,threewoodenhorse,1.0,THA0104,33.0,2,horse,,1.0,0104,March,0.5
23.0,pitcherten,tenpitcher,,,num-adj,2018-03-22 11:24,F,,ten,pitcher,tenpitcher,1.0,THA0104,34.0,1,pitcher,1.0,,0104,March,0.5
23.0,threebrokenbox,boxthreebroken,brokenthreebox,boxbrokenthree,num-adj,2018-03-22 11:24,F,broken,three,box,threebrokenbox,0.0,THA0104,35.0,2,box,,1.0,0104,March,0.5
23.0,suitcasestoneseven,sevenstonesuitcase,suitcasesevenstone,stonesevensuitcase,num-adj,2018-03-22 11:24,F,stone,seven,suitcase,sevenstonesuitcase,1.0,THA0104,36.0,2,suitcase,,1.0,0104,March,0.5
23.0,ducktenplastic,tenplasticduck,plastictenduck,duckplasticten,num-adj,2018-03-22 11:24,F,plastic,ten,duck,tenplasticduck,1.0,THA0104,37.0,2,duck,,1.0,0104,March,0.5
23.0,twoplasticbanana,plastictwobanana,bananaplastictwo,bananatwoplastic,num-adj,2018-03-22 11:24,F,plastic,two,banana,twoplasticbanana,0.0,THA0104,38.0,2,banana,,1.0,0104,March,0.5
23.0,blueninebox,boxnineblue,ninebluebox,boxbluenine,num-adj,2018-03-22 11:24,F,blue,nine,box,ninebluebox,2.0,THA0104,39.0,2,box,,1.0,0104,March,0.5
23.0,leafplasticnine,nineplasticleaf,plasticnineleaf,leafnineplastic,num-adj,2018-03-22 11:24,F,plastic,nine,leaf,nineplasticleaf,1.0,THA0104,40.0,2,leaf,,1.0,0104,March,0.5
23.0,purpleeightsuitcase,suitcasepurpleeight,suitcaseeightpurple,eightpurplesuitcase,num-adj,2018-03-22 11:24,F,purple,eight,suitcase,eightpurplesuitcase,3.0,THA0104,41.0,2,suitcase,,1.0,0104,March,0.5
23.0,shovelfour,fourshovel,,,num-adj,2018-03-22 11:24,F,,four,shovel,fourshovel,1.0,THA0104,42.0,1,shovel,1.0,,0104,March,0.5
23.0,cherryorange,orangecherry,,,num-adj,2018-03-22 11:24,F,,orange,cherry,orangecherry,1.0,THA0104,43.0,1,cherry,1.0,,0104,March,0.5
23.0,redthreeribbon,ribbonthreered,threeredribbon,ribbonredthree,num-adj,2018-03-22 11:24,F,red,three,ribbon,threeredribbon,2.0,THA0104,44.0,2,ribbon,,1.0,0104,March,0.5
23.0,threecow,cowthree,,,num-adj,2018-03-22 11:24,F,,three,cow,threecow,0.0,THA0104,45.0,1,cow,1.0,,0104,March,0.5
23.0,leafstoneten,leaftenstone,stonetenleaf,tenstoneleaf,num-adj,2018-03-22 11:24,F,stone,ten,leaf,tenstoneleaf,3.0,THA0104,46.0,2,leaf,,1.0,0104,March,0.5
23.0,leafred,redleaf,,,num-adj,2018-03-22 11:24,F,,red,leaf,redleaf,1.0,THA0104,47.0,1,leaf,1.0,,0104,March,0.5
23.0,twohandbag,handbagtwo,,,num-adj,2018-03-22 11:24,F,,two,handbag,twohandbag,0.0,THA0104,48.0,1,handbag,1.0,,0104,March,0.5
23.0,tengreenbowl,bowltengreen,bowlgreenten,greentenbowl,num-adj,2018-03-22 11:24,F,green,ten,bowl,tengreenbowl,0.0,THA0104,49.0,2,bowl,,1.0,0104,March,0.5
22.0,pineappleredthose,thoseredpineapple,pineapplethosered,redthosepineapple,dem-adj,2018-03-22 11:24,F,red,those,pineapple,thoseredpineapple,1.0,THA0105,0.0,2,pineapple,,1.0,0105,March,0.5
22.0,duckthis,thisduck,,,dem-adj,2018-03-22 11:24,F,,this,duck,thisduck,1.0,THA0105,1.0,1,duck,1.0,,0105,March,0.5
22.0,cargreenthose,thosegreencar,carthosegreen,greenthosecar,dem-adj,2018-03-22 11:24,F,green,those,car,thosegreencar,1.0,THA0105,2.0,2,car,,1.0,0105,March,0.5
22.0,lampplastic,plasticlamp,,,dem-adj,2018-03-22 11:24,F,,plastic,lamp,plasticlamp,1.0,THA0105,3.0,1,lamp,1.0,,0105,March,0.5
22.0,hatthesewooden,hatwoodenthese,thesewoodenhat,woodenthesehat,dem-adj,2018-03-22 11:24,F,wooden,these,hat,thesewoodenhat,2.0,THA0105,4.0,2,hat,,1.0,0105,March,0.5
22.0,duckthesewooden,thesewoodenduck,woodentheseduck,duckwoodenthese,dem-adj,2018-03-22 11:24,F,wooden,these,duck,thesewoodenduck,1.0,THA0105,5.0,2,duck,,1.0,0105,March,0.5
22.0,cherrywooden,woodencherry,,,dem-adj,2018-03-22 11:24,F,,wooden,cherry,woodencherry,1.0,THA0105,6.0,1,cherry,1.0,,0105,March,0.5
22.0,greenpillow,pillowgreen,,,dem-adj,2018-03-22 11:24,F,,green,pillow,greenpillow,0.0,THA0105,7.0,1,pillow,1.0,,0105,March,0.5
22.0,thosepurplebowl,purplethosebowl,bowlpurplethose,bowlthosepurple,dem-adj,2018-03-22 11:24,F,purple,those,bowl,thosepurplebowl,0.0,THA0105,8.0,2,bowl,,1.0,0105,March,0.5
22.0,thispineapple,pineapplethis,,,dem-adj,2018-03-22 11:24,F,,this,pineapple,thispineapple,0.0,THA0105,9.0,1,pineapple,1.0,,0105,March,0.5
22.0,thatwoodenkey,keywoodenthat,woodenthatkey,keythatwooden,dem-adj,2018-03-22 11:24,F,wooden,that,key,thatwoodenkey,0.0,THA0105,10.0,2,key,,1.0,0105,March,0.5
22.0,redpillow,pillowred,,,dem-adj,2018-03-22 11:24,F,,red,pillow,redpillow,0.0,THA0105,11.0,1,pillow,1.0,,0105,March,0.5
22.0,thosebluehandbag,handbagthoseblue,bluethosehandbag,handbagbluethose,dem-adj,2018-03-22 11:24,F,blue,those,handbag,thosebluehandbag,0.0,THA0105,12.0,2,handbag,,1.0,0105,March,0.5
22.0,thisredchair,chairthisred,chairredthis,redthischair,dem-adj,2018-03-22 11:24,F,red,this,chair,thisredchair,0.0,THA0105,13.0,2,chair,,1.0,0105,March,0.5
22.0,thesepurplekey,purplethesekey,keythesepurple,keypurplethese,dem-adj,2018-03-22 11:24,F,purple,these,key,thesepurplekey,0.0,THA0105,14.0,2,key,,1.0,0105,March,0.5
22.0,orangespatula,spatulaorange,,,dem-adj,2018-03-22 11:24,F,,orange,spatula,orangespatula,0.0,THA0105,15.0,1,spatula,1.0,,0105,March,0.5
22.0,cowwoodenthis,thiswoodencow,woodenthiscow,cowthiswooden,dem-adj,2018-03-22 11:24,F,wooden,this,cow,thiswoodencow,1.0,THA0105,16.0,2,cow,,1.0,0105,March,0.5
22.0,horseround,roundhorse,,,dem-adj,2018-03-22 11:24,F,,round,horse,roundhorse,1.0,THA0105,17.0,1,horse,1.0,,0105,March,0.5
22.0,duckbroken,brokenduck,,,dem-adj,2018-03-22 11:24,F,,broken,duck,brokenduck,1.0,THA0105,18.0,1,duck,1.0,,0105,March,0.5
22.0,scarfgreenthose,thosegreenscarf,greenthosescarf,scarfthosegreen,dem-adj,2018-03-22 11:24,F,green,those,scarf,thosegreenscarf,1.0,THA0105,19.0,2,scarf,,1.0,0105,March,0.5
22.0,purplethosepig,pigthosepurple,pigpurplethose,thosepurplepig,dem-adj,2018-03-22 11:24,F,purple,those,pig,thosepurplepig,3.0,THA0105,20.0,2,pig,,1.0,0105,March,0.5
22.0,thispillow,pillowthis,,,dem-adj,2018-03-22 11:24,F,,this,pillow,thispillow,0.0,THA0105,21.0,1,pillow,1.0,,0105,March,0.5
22.0,chairbrokenthis,brokenthischair,chairthisbroken,thisbrokenchair,dem-adj,2018-03-22 11:24,F,broken,this,chair,thisbrokenchair,3.0,THA0105,22.0,2,chair,,1.0,0105,March,0.5
22.0,thesebrokenvase,vasethesebroken,vasebrokenthese,brokenthesevase,dem-adj,2018-03-22 11:24,F,broken,these,vase,thesebrokenvase,0.0,THA0105,23.0,2,vase,,1.0,0105,March,0.5
22.0,scarfthatgreen,scarfgreenthat,greenthatscarf,thatgreenscarf,dem-adj,2018-03-22 11:24,F,green,that,scarf,thatgreenscarf,3.0,THA0105,24.0,2,scarf,,1.0,0105,March,0.5
22.0,lampstone,stonelamp,,,dem-adj,2018-03-22 11:24,F,,stone,lamp,stonelamp,1.0,THA0105,25.0,1,lamp,1.0,,0105,March,0.5
22.0,shirtthisplastic,plasticthisshirt,thisplasticshirt,shirtplasticthis,dem-adj,2018-03-22 11:24,F,plastic,this,shirt,thisplasticshirt,2.0,THA0105,26.0,2,shirt,,1.0,0105,March,0.5
22.0,plasticthesehandbag,handbagtheseplastic,handbagplasticthese,theseplastichandbag,dem-adj,2018-03-22 11:24,F,plastic,these,handbag,theseplastichandbag,3.0,THA0105,27.0,2,handbag,,1.0,0105,March,0.5
22.0,keygreenthose,greenthosekey,keythosegreen,thosegreenkey,dem-adj,2018-03-22 11:24,F,green,those,key,thosegreenkey,3.0,THA0105,28.0,2,key,,1.0,0105,March,0.5
22.0,scarfthat,thatscarf,,,dem-adj,2018-03-22 11:24,F,,that,scarf,thatscarf,1.0,THA0105,29.0,1,scarf,1.0,,0105,March,0.5
22.0,thesevase,vasethese,,,dem-adj,2018-03-22 11:24,F,,these,vase,thesevase,0.0,THA0105,30.0,1,vase,1.0,,0105,March,0.5
22.0,thosebanana,bananathose,,,dem-adj,2018-03-22 11:24,F,,those,banana,thosebanana,0.0,THA0105,31.0,1,banana,1.0,,0105,March,0.5
22.0,pillowplasticthat,plasticthatpillow,thatplasticpillow,pillowthatplastic,dem-adj,2018-03-22 11:24,F,plastic,that,pillow,thatplasticpillow,2.0,THA0105,32.0,2,pillow,,1.0,0105,March,0.5
22.0,stonethisshirt,thisstoneshirt,shirtthisstone,shirtstonethis,dem-adj,2018-03-22 11:24,F,stone,this,shirt,thisstoneshirt,1.0,THA0105,33.0,2,shirt,,1.0,0105,March,0.5
22.0,thatbluecouch,couchbluethat,couchthatblue,bluethatcouch,dem-adj,2018-03-22 11:24,F,blue,that,couch,thatbluecouch,0.0,THA0105,34.0,2,couch,,1.0,0105,March,0.5
22.0,pitcherthose,thosepitcher,,,dem-adj,2018-03-22 11:24,F,,those,pitcher,thosepitcher,1.0,THA0105,35.0,1,pitcher,1.0,,0105,March,0.5
22.0,orangethislamp,lampthisorange,thisorangelamp,lamporangethis,dem-adj,2018-03-22 11:24,F,orange,this,lamp,thisorangelamp,2.0,THA0105,36.0,2,lamp,,1.0,0105,March,0.5
22.0,bananathat,thatbanana,,,dem-adj,2018-03-22 11:24,F,,that,banana,thatbanana,1.0,THA0105,37.0,1,banana,1.0,,0105,March,0.5
22.0,thiswoodenpillow,woodenthispillow,pillowwoodenthis,pillowthiswooden,dem-adj,2018-03-22 11:24,F,wooden,this,pillow,thiswoodenpillow,0.0,THA0105,38.0,2,pillow,,1.0,0105,March,0.5
22.0,handbagthat,thathandbag,,,dem-adj,2018-03-22 11:24,F,,that,handbag,thathandbag,1.0,THA0105,39.0,1,handbag,1.0,,0105,March,0.5
22.0,suitcaseblue,bluesuitcase,,,dem-adj,2018-03-22 11:24,F,,blue,suitcase,bluesuitcase,1.0,THA0105,40.0,1,suitcase,1.0,,0105,March,0.5
22.0,shirtorangethis,shirtthisorange,thisorangeshirt,orangethisshirt,dem-adj,2018-03-22 11:24,F,orange,this,shirt,thisorangeshirt,2.0,THA0105,41.0,2,shirt,,1.0,0105,March,0.5
22.0,suitcasegreenthis,thisgreensuitcase,greenthissuitcase,suitcasethisgreen,dem-adj,2018-03-22 11:24,F,green,this,suitcase,thisgreensuitcase,1.0,THA0105,42.0,2,suitcase,,1.0,0105,March,0.5
22.0,boxthatorange,orangethatbox,boxorangethat,thatorangebox,dem-adj,2018-03-22 11:24,F,orange,that,box,thatorangebox,3.0,THA0105,43.0,2,box,,1.0,0105,March,0.5
22.0,hatpurple,purplehat,,,dem-adj,2018-03-22 11:24,F,,purple,hat,purplehat,1.0,THA0105,44.0,1,hat,1.0,,0105,March,0.5
22.0,vasebrokenthese,vasethesebroken,thesebrokenvase,brokenthesevase,dem-adj,2018-03-22 11:24,F,broken,these,vase,thesebrokenvase,2.0,THA0105,45.0,2,vase,,1.0,0105,March,0.5
22.0,cowroundthese,theseroundcow,cowtheseround,roundthesecow,dem-adj,2018-03-22 11:24,F,round,these,cow,theseroundcow,1.0,THA0105,46.0,2,cow,,1.0,0105,March,0.5
22.0,shirtthese,theseshirt,,,dem-adj,2018-03-22 11:24,F,,these,shirt,theseshirt,1.0,THA0105,47.0,1,shirt,1.0,,0105,March,0.5
22.0,vasebluethat,vasethatblue,bluethatvase,thatbluevase,dem-adj,2018-03-22 11:24,F,blue,that,vase,thatbluevase,3.0,THA0105,48.0,2,vase,,1.0,0105,March,0.5
22.0,cowthatpurple,cowpurplethat,purplethatcow,thatpurplecow,dem-adj,2018-03-22 11:24,F,purple,that,cow,thatpurplecow,3.0,THA0105,49.0,2,cow,,1.0,0105,March,0.5
22.0,shoetheseeight,eighttheseshoe,theseeightshoe,shoeeightthese,dem-num,2018-03-22 11:24,F,eight,these,shoe,theseeightshoe,2.0,THA0106,0.0,2,shoe,,1.0,0106,March,0.5
22.0,shoetwo,twoshoe,,,dem-num,2018-03-22 11:24,F,,two,shoe,twoshoe,1.0,THA0106,1.0,1,shoe,1.0,,0106,March,0.5
22.0,duckthesetwo,ducktwothese,twotheseduck,thesetwoduck,dem-num,2018-03-22 11:24,F,two,these,duck,thesetwoduck,3.0,THA0106,2.0,2,duck,,1.0,0106,March,0.5
22.0,carthesetwo,cartwothese,thesetwocar,twothesecar,dem-num,2018-03-22 11:24,F,two,these,car,thesetwocar,2.0,THA0106,3.0,2,car,,1.0,0106,March,0.5
22.0,thatonedart,onethatdart,dartthatone,dartonethat,dem-num,2018-03-22 11:24,F,one,that,dart,thatonedart,0.0,THA0106,4.0,2,dart,,1.0,0106,March,0.5
22.0,suitcasethose,thosesuitcase,,,dem-num,2018-03-22 11:24,F,,those,suitcase,thosesuitcase,1.0,THA0106,5.0,1,suitcase,1.0,,0106,March,0.5
22.0,seventhesecar,thesesevencar,cartheseseven,carseventhese,dem-num,2018-03-22 11:24,F,seven,these,car,thesesevencar,1.0,THA0106,6.0,2,car,,1.0,0106,March,0.5
22.0,fourthosesuitcase,suitcasefourthose,thosefoursuitcase,suitcasethosefour,dem-num,2018-03-22 11:24,F,four,those,suitcase,thosefoursuitcase,2.0,THA0106,7.0,2,suitcase,,1.0,0106,March,0.5
22.0,thatchair,chairthat,,,dem-num,2018-03-22 11:24,F,,that,chair,thatchair,0.0,THA0106,8.0,1,chair,1.0,,0106,March,0.5
22.0,threethosesuitcase,suitcasethosethree,thosethreesuitcase,suitcasethreethose,dem-num,2018-03-22 11:24,F,three,those,suitcase,thosethreesuitcase,2.0,THA0106,9.0,2,suitcase,,1.0,0106,March,0.5
22.0,onepineapple,pineappleone,,,dem-num,2018-03-22 11:24,F,,one,pineapple,onepineapple,0.0,THA0106,10.0,1,pineapple,1.0,,0106,March,0.5
22.0,thesetwohorse,horsethesetwo,twothesehorse,horsetwothese,dem-num,2018-03-22 11:24,F,two,these,horse,thesetwohorse,0.0,THA0106,11.0,2,horse,,1.0,0106,March,0.5
22.0,keythisone,onethiskey,keyonethis,thisonekey,dem-num,2018-03-22 11:24,F,one,this,key,thisonekey,3.0,THA0106,12.0,2,key,,1.0,0106,March,0.5
22.0,bananafivethose,fivethosebanana,bananathosefive,thosefivebanana,dem-num,2018-03-22 11:24,F,five,those,banana,thosefivebanana,3.0,THA0106,13.0,2,banana,,1.0,0106,March,0.5
22.0,fivethosescarf,thosefivescarf,scarffivethose,scarfthosefive,dem-num,2018-03-22 11:24,F,five,those,scarf,thosefivescarf,1.0,THA0106,14.0,2,scarf,,1.0,0106,March,0.5
22.0,lampthoseeight,eightthoselamp,lampeightthose,thoseeightlamp,dem-num,2018-03-22 11:24,F,eight,those,lamp,thoseeightlamp,3.0,THA0106,15.0,2,lamp,,1.0,0106,March,0.5
22.0,shoeseven,sevenshoe,,,dem-num,2018-03-22 11:24,F,,seven,shoe,sevenshoe,1.0,THA0106,16.0,1,shoe,1.0,,0106,March,0.5
22.0,thosepineapple,pineapplethose,,,dem-num,2018-03-22 11:24,F,,those,pineapple,thosepineapple,0.0,THA0106,17.0,1,pineapple,1.0,,0106,March,0.5
22.0,sixthosecar,thosesixcar,carthosesix,carsixthose,dem-num,2018-03-22 11:24,F,six,those,car,thosesixcar,1.0,THA0106,18.0,2,car,,1.0,0106,March,0.5
22.0,carnine,ninecar,,,dem-num,2018-03-22 11:24,F,,nine,car,ninecar,1.0,THA0106,19.0,1,car,1.0,,0106,March,0.5
22.0,thesesevenpitcher,seventhesepitcher,pitchertheseseven,pitcherseventhese,dem-num,2018-03-22 11:24,F,seven,these,pitcher,thesesevenpitcher,0.0,THA0106,20.0,2,pitcher,,1.0,0106,March,0.5
22.0,handbagthosenine,thoseninehandbag,handbagninethose,ninethosehandbag,dem-num,2018-03-22 11:24,F,nine,those,handbag,thoseninehandbag,1.0,THA0106,21.0,2,handbag,,1.0,0106,March,0.5
22.0,spatulathreethese,thesethreespatula,threethesespatula,spatulathesethree,dem-num,2018-03-22 11:24,F,three,these,spatula,thesethreespatula,1.0,THA0106,22.0,2,spatula,,1.0,0106,March,0.5
22.0,tenthosevase,thosetenvase,vasetenthose,vasethoseten,dem-num,2018-03-22 11:24,F,ten,those,vase,thosetenvase,1.0,THA0106,23.0,2,vase,,1.0,0106,March,0.5
22.0,tenshovel,shovelten,,,dem-num,2018-03-22 11:24,F,,ten,shovel,tenshovel,0.0,THA0106,24.0,1,shovel,1.0,,0106,March,0.5
22.0,thischerry,cherrythis,,,dem-num,2018-03-22 11:24,F,,this,cherry,thischerry,0.0,THA0106,25.0,1,cherry,1.0,,0106,March,0.5
22.0,thosetwopineapple,pineappletwothose,pineapplethosetwo,twothosepineapple,dem-num,2018-03-22 11:24,F,two,those,pineapple,thosetwopineapple,0.0,THA0106,26.0,2,pineapple,,1.0,0106,March,0.5
22.0,carthosesix,thosesixcar,sixthosecar,carsixthose,dem-num,2018-03-22 11:24,F,six,those,car,thosesixcar,1.0,THA0106,27.0,2,car,,1.0,0106,March,0.5
22.0,thesethreebowl,threethesebowl,bowlthesethree,bowlthreethese,dem-num,2018-03-22 11:24,F,three,these,bowl,thesethreebowl,0.0,THA0106,28.0,2,bowl,,1.0,0106,March,0.5
22.0,cherrythat,thatcherry,,,dem-num,2018-03-22 11:24,F,,that,cherry,thatcherry,1.0,THA0106,29.0,1,cherry,1.0,,0106,March,0.5
22.0,horseseventhese,horsetheseseven,seventhesehorse,thesesevenhorse,dem-num,2018-03-22 11:24,F,seven,these,horse,thesesevenhorse,3.0,THA0106,30.0,2,horse,,1.0,0106,March,0.5
22.0,bananaeight,eightbanana,,,dem-num,2018-03-22 11:24,F,,eight,banana,eightbanana,1.0,THA0106,31.0,1,banana,1.0,,0106,March,0.5
22.0,thosefivedart,fivethosedart,dartthosefive,dartfivethose,dem-num,2018-03-22 11:24,F,five,those,dart,thosefivedart,0.0,THA0106,32.0,2,dart,,1.0,0106,March,0.5
22.0,shoefour,fourshoe,,,dem-num,2018-03-22 11:24,F,,four,shoe,fourshoe,1.0,THA0106,33.0,1,shoe,1.0,,0106,March,0.5
22.0,bananathis,thisbanana,,,dem-num,2018-03-22 11:24,F,,this,banana,thisbanana,1.0,THA0106,34.0,1,banana,1.0,,0106,March,0.5
22.0,scarfthree,threescarf,,,dem-num,2018-03-22 11:24,F,,three,scarf,threescarf,1.0,THA0106,35.0,1,scarf,1.0,,0106,March,0.5
22.0,fiveribbon,ribbonfive,,,dem-num,2018-03-22 11:24,F,,five,ribbon,fiveribbon,0.0,THA0106,36.0,1,ribbon,1.0,,0106,March,0.5
22.0,duckthat,thatduck,,,dem-num,2018-03-22 11:24,F,,that,duck,thatduck,1.0,THA0106,37.0,1,duck,1.0,,0106,March,0.5
22.0,carsixthose,carthosesix,thosesixcar,sixthosecar,dem-num,2018-03-22 11:24,F,six,those,car,thosesixcar,2.0,THA0106,38.0,2,car,,1.0,0106,March,0.5
22.0,spatulathesefive,spatulafivethese,fivethesespatula,thesefivespatula,dem-num,2018-03-22 11:24,F,five,these,spatula,thesefivespatula,3.0,THA0106,39.0,2,spatula,,1.0,0106,March,0.5
22.0,shovelthesethree,shovelthreethese,threetheseshovel,thesethreeshovel,dem-num,2018-03-22 11:24,F,three,these,shovel,thesethreeshovel,3.0,THA0106,40.0,2,shovel,,1.0,0106,March,0.5
22.0,cherrytenthese,thesetencherry,tenthesecherry,cherrytheseten,dem-num,2018-03-22 11:24,F,ten,these,cherry,thesetencherry,1.0,THA0106,41.0,2,cherry,,1.0,0106,March,0.5
22.0,theseleaf,leafthese,,,dem-num,2018-03-22 11:24,F,,these,leaf,theseleaf,0.0,THA0106,42.0,1,leaf,1.0,,0106,March,0.5
22.0,thosefourspatula,spatulathosefour,fourthosespatula,spatulafourthose,dem-num,2018-03-22 11:24,F,four,those,spatula,thosefourspatula,0.0,THA0106,43.0,2,spatula,,1.0,0106,March,0.5
22.0,suitcasefourthese,suitcasethesefour,fourthesesuitcase,thesefoursuitcase,dem-num,2018-03-22 11:24,F,four,these,suitcase,thesefoursuitcase,3.0,THA0106,44.0,2,suitcase,,1.0,0106,March,0.5
22.0,ribbonseventhose,thosesevenribbon,seventhoseribbon,ribbonthoseseven,dem-num,2018-03-22 11:24,F,seven,those,ribbon,thosesevenribbon,1.0,THA0106,45.0,2,ribbon,,1.0,0106,March,0.5
22.0,vasethese,thesevase,,,dem-num,2018-03-22 11:24,F,,these,vase,thesevase,1.0,THA0106,46.0,1,vase,1.0,,0106,March,0.5
22.0,thesetenpitcher,tenthesepitcher,pitchertenthese,pitchertheseten,dem-num,2018-03-22 11:24,F,ten,these,pitcher,thesetenpitcher,0.0,THA0106,47.0,2,pitcher,,1.0,0106,March,0.5
22.0,chairthose,thosechair,,,dem-num,2018-03-22 11:24,F,,those,chair,thosechair,1.0,THA0106,48.0,1,chair,1.0,,0106,March,0.5
22.0,ribbonsix,sixribbon,,,dem-num,2018-03-22 11:24,F,,six,ribbon,sixribbon,1.0,THA0106,49.0,1,ribbon,1.0,,0106,March,0.5
22.0,tencar,carten,,,num-adj,2018-03-22 11:24,F,,ten,car,tencar,0.0,THA0107,0.0,1,car,1.0,,0107,March,0.5
22.0,redhandbag,handbagred,,,num-adj,2018-03-22 11:24,F,,red,handbag,redhandbag,0.0,THA0107,1.0,1,handbag,1.0,,0107,March,0.5
22.0,pillowsixstone,stonesixpillow,sixstonepillow,pillowstonesix,num-adj,2018-03-22 11:24,F,stone,six,pillow,stonesixpillow,1.0,THA0107,2.0,2,pillow,,0.0,0107,March,0.5
22.0,tworoundvase,roundtwovase,vaseroundtwo,vasetworound,num-adj,2018-03-22 11:24,F,round,two,vase,tworoundvase,0.0,THA0107,3.0,2,vase,,1.0,0107,March,0.5
22.0,fourroundshoe,roundfourshoe,shoefourround,shoeroundfour,num-adj,2018-03-22 11:24,F,round,four,shoe,roundfourshoe,1.0,THA0107,4.0,2,shoe,,0.0,0107,March,0.5
22.0,keypurpletwo,keytwopurple,twopurplekey,purpletwokey,num-adj,2018-03-22 11:24,F,purple,two,key,purpletwokey,3.0,THA0107,5.0,2,key,,0.0,0107,March,0.5
22.0,tenplasticsuitcase,suitcaseplasticten,suitcasetenplastic,plastictensuitcase,num-adj,2018-03-22 11:24,F,plastic,ten,suitcase,plastictensuitcase,3.0,THA0107,6.0,2,suitcase,,0.0,0107,March,0.5
22.0,duckroundthree,roundthreeduck,threeroundduck,duckthreeround,num-adj,2018-03-22 11:24,F,round,three,duck,roundthreeduck,1.0,THA0107,7.0,2,duck,,0.0,0107,March,0.5
22.0,pillowplastic,plasticpillow,,,num-adj,2018-03-22 11:24,F,,plastic,pillow,plasticpillow,1.0,THA0107,8.0,1,pillow,1.0,,0107,March,0.5
22.0,pillowwoodenfive,pillowfivewooden,fivewoodenpillow,woodenfivepillow,num-adj,2018-03-22 11:24,F,wooden,five,pillow,woodenfivepillow,3.0,THA0107,9.0,2,pillow,,0.0,0107,March,0.5
22.0,handbagpurple,purplehandbag,,,num-adj,2018-03-22 11:24,F,,purple,handbag,purplehandbag,1.0,THA0107,10.0,1,handbag,1.0,,0107,March,0.5
22.0,woodencow,cowwooden,,,num-adj,2018-03-22 11:24,F,,wooden,cow,woodencow,0.0,THA0107,11.0,1,cow,1.0,,0107,March,0.5
22.0,hattenblue,tenbluehat,bluetenhat,hatblueten,num-adj,2018-03-22 11:24,F,blue,ten,hat,bluetenhat,2.0,THA0107,12.0,2,hat,,0.0,0107,March,0.5
22.0,fourbluesuitcase,bluefoursuitcase,suitcasefourblue,suitcasebluefour,num-adj,2018-03-22 11:24,F,blue,four,suitcase,bluefoursuitcase,1.0,THA0107,13.0,2,suitcase,,0.0,0107,March,0.5
22.0,ribbonsevenbroken,brokensevenribbon,sevenbrokenribbon,ribbonbrokenseven,num-adj,2018-03-22 11:24,F,broken,seven,ribbon,brokensevenribbon,1.0,THA0107,14.0,2,ribbon,,0.0,0107,March,0.5
22.0,pitcherbluenine,pitchernineblue,blueninepitcher,ninebluepitcher,num-adj,2018-03-22 11:24,F,blue,nine,pitcher,blueninepitcher,2.0,THA0107,15.0,2,pitcher,,0.0,0107,March,0.5
22.0,fivelamp,lampfive,,,num-adj,2018-03-22 11:24,F,,five,lamp,fivelamp,0.0,THA0107,16.0,1,lamp,1.0,,0107,March,0.5
22.0,traygreennine,greenninetray,ninegreentray,trayninegreen,num-adj,2018-03-22 11:24,F,green,nine,tray,greenninetray,1.0,THA0107,17.0,2,tray,,0.0,0107,March,0.5
22.0,fourwoodenribbon,ribbonwoodenfour,ribbonfourwooden,woodenfourribbon,num-adj,2018-03-22 11:24,F,wooden,four,ribbon,woodenfourribbon,3.0,THA0107,18.0,2,ribbon,,0.0,0107,March,0.5
22.0,roundonecouch,couchoneround,oneroundcouch,couchroundone,num-adj,2018-03-22 11:24,F,round,one,couch,roundonecouch,0.0,THA0107,19.0,2,couch,,0.0,0107,March,0.5
22.0,lampeight,eightlamp,,,num-adj,2018-03-22 11:24,F,,eight,lamp,eightlamp,1.0,THA0107,20.0,1,lamp,1.0,,0107,March,0.5
22.0,brokentwohandbag,handbagtwobroken,twobrokenhandbag,handbagbrokentwo,num-adj,2018-03-22 11:24,F,broken,two,handbag,brokentwohandbag,0.0,THA0107,21.0,2,handbag,,0.0,0107,March,0.5
22.0,suitcaseeightpurple,eightpurplesuitcase,suitcasepurpleeight,purpleeightsuitcase,num-adj,2018-03-22 11:24,F,purple,eight,suitcase,purpleeightsuitcase,3.0,THA0107,22.0,2,suitcase,,0.0,0107,March,0.5
22.0,hatgreen,greenhat,,,num-adj,2018-03-22 11:24,F,,green,hat,greenhat,1.0,THA0107,23.0,1,hat,1.0,,0107,March,0.5
22.0,sevenpineapple,pineappleseven,,,num-adj,2018-03-22 11:24,F,,seven,pineapple,sevenpineapple,0.0,THA0107,24.0,1,pineapple,1.0,,0107,March,0.5
22.0,onedart,dartone,,,num-adj,2018-03-22 11:24,F,,one,dart,onedart,0.0,THA0107,25.0,1,dart,1.0,,0107,March,0.5
22.0,trayfivepurple,traypurplefive,purplefivetray,fivepurpletray,num-adj,2018-03-22 11:24,F,purple,five,tray,purplefivetray,2.0,THA0107,26.0,2,tray,,0.0,0107,March,0.5
